segment,sn,chainage,easting,northing,bed_elevation,bed_width,side_slope,section_type,deflection_angle_deg,dx,q_used,lateral_inflow,y_forward,area_forward,perimeter_forward,radius_forward,velocity_forward,ws_forward,eg_forward,sf_forward,froude_forward,specific_force_forward,error_forward,done_forward,valid_forward,critical_default_forward,iterations_forward,local_loss_forward,fallback_forward,y_backward,area_backward,perimeter_backward,radius_backward,velocity_backward,ws_backward,eg_backward,sf_backward,froude_backward,specific_force_backward,error_backward,done_backward,valid_backward,critical_default_backward,iterations_backward,local_loss_backward,fallback_backward,y_final,ws_final,eg_final,sf_final,froude_final,specific_force_final,final_source,regime,spill_crest_left,spill_crest_right,spill_left,spill_right,spill_extra,spill_total,cumulative_spill,cumulative_lateral_inflow,q_after_row,spill_to_drain
forebay,21,20.0,616065.73,3096601.868,628.978,15.0,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,-0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,forward,Subcritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.833518410719606,0.0
forebay,22,21.0,616065.73,3096600.868,628.978,15.0,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,-0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,forward,Subcritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.833518410719606,0.0
forebay,23,22.0,616065.73,3096599.868,628.978,15.0,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,-0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,forward,Subcritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.833518410719606,0.0
forebay,24,23.0,616065.73,3096598.868,628.978,15.0,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,-0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,forward,Subcritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.833518410719606,0.0
forebay,25,24.0,616065.73,3096597.868,628.978,15.0,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,-0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,forward,Subcritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.833518410719606,0.0
forebay,26,25.0,616065.73,3096596.868,628.978,15.0,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,-0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,forward,Subcritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.833518410719606,0.0
forebay,27,26.0,616065.73,3096595.868,628.978,15.0,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,-0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,-0.5752726477138594,True,True,False,1,0.00011102712701262507,False,0.115055226162076,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,forward,Subcritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.833518410719606,0.0
forebay,28,27.0,616065.73,3096594.868,628.3946667,14.576,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.11727576665580275,1.709411574774981,14.810551533311607,0.11541849545104417,1.0726020800233331,628.5119424666558,628.5705803474953,0.0046063744939452,0.9999999787813585,0.30070882093554807,-2.3918573788250796e-09,True,True,True,0,0.016810779913665464,True,0.11727576665580275,1.709411574774981,14.810551533311607,0.11541849545104417,1.0726020800233331,628.5119424666558,628.5705803474953,0.0046063744939452,0.9999999787813585,0.30070882093554807,-0.651861211646974,True,True,True,0,0.07833293486896574,True,0.11727576665580275,628.5119424666558,628.5705803474953,0.0046063744939452,0.9999999787813585,0.30070882093554807,forward,Subcritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.833518410719606,0.0
forebay,29,28.0,616065.73,3096593.868,627.8113333,13.576,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.12296626083552842,1.6693899571031339,13.821932521671057,0.1207783321533179,1.0983164256608335,627.9342995608355,627.9957826888109,0.004546237339849599,0.9999999801375345,0.3079179531973536,0.5699368280538692,True,True,False,1,0.0002845247135882197,False,0.12296626083552842,1.6693899571031339,13.821932521671057,0.1207783321533179,1.0983164256608335,627.9342995608355,627.9957826888109,0.004546237339849599,0.9999999801375345,0.3079179531973536,-0.5688437709416121,True,True,False,1,0.0003217550194996942,False,0.12296626083552842,627.9342995608355,627.9957826888109,0.004546237339849599,0.9999999801375345,0.3079179531973536,forward,Subcritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.833518410719606,0.0
forebay,30,29.0,616065.73,3096592.868,627.228,12.576,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.12940135635435582,1.6273514575123789,12.834802712708711,0.12679208975304426,1.1266886463004007,627.3574013563543,627.4221020345246,0.004484019310334189,0.9999999999472198,0.3158722287787804,1.2643113223020919e-09,True,True,True,0,0.017860434858788393,True,0.12940135635435582,1.6273514575123789,12.834802712708711,0.12679208975304426,1.1266886463004007,627.3574013563543,627.4221020345246,0.004484019310334189,0.9999999999472198,0.3158722287787804,-0.6973812858402653,True,True,True,0,0.10949475905148141,True,0.12940135635435582,627.3574013563543,627.4221020345246,0.004484019310334189,0.9999999999472198,0.3158722287787804,forward,Subcritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.833518410719606,0.0
forebay,31,30.0,616065.73,3096591.868,626.6446667,11.576,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.13675026036798957,1.5830210140198473,11.84950052073598,0.1335939022281696,1.1582400956659809,626.781416960368,626.8497920938648,0.004419748199851967,1.0000000242256393,0.3247178142414815,0.5674906113720226,True,True,False,1,0.000367445532650923,False,0.13675026036798957,1.5830210140198473,11.84950052073598,0.1335939022281696,1.1582400956659809,626.781416960368,626.8497920938648,0.004419748199851967,1.0000000242256393,0.3247178142414815,-0.5657876565768447,True,True,False,1,0.00042448610757844785,False,0.13675026036798957,626.781416960368,626.8497920938648,0.004419748199851967,1.0000000242256393,0.3247178142414815,forward,Supercritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.833518410719606,0.0
forebay,32,31.0,616065.73,3096590.868,626.0613333,10.576,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.05017248280346394,0.5306241781294346,10.676344965606928,0.04970092103981297,3.4553992944368956,626.1115057828034,626.7200574792354,0.14701435716135788,4.925280172032363,0.6591358537631113,-9.434461389901116e-08,True,True,False,250,0.054017656293509964,True,0.1452399950474501,1.5360581876218324,10.8664799900949,0.14135747629609519,1.193651663390636,626.2065732950474,626.27919328962,0.004353574920969853,0.9999999796813318,0.33464561627811407,-0.7842523728231754,True,True,True,0,0.16143880735910326,True,0.05017248280346394,626.1115057828034,626.7200574792354,0.14701435716135788,4.925280172032363,0.6591358537631113,forward,Supercritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.833518410719606,0.0
forebay,33,32.0,616065.73,3096589.868,625.478,10.152,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.1492563348263502,1.5152503111571072,10.4505126696527,0.14499291652525823,1.2100432497647575,625.6272563348263,625.7018845033432,0.004325024683129509,1.0000000073947175,0.339241065026484,-2.3380835045827553e-09,True,True,True,0,0.18205121517894787,True,0.1492563348263502,1.5152503111571072,10.4505126696527,0.14499291652525823,1.2100432497647575,625.6272563348263,625.7018845033432,0.004325024683129509,1.0000000073947175,0.339241065026484,-0.7321602739471018,True,True,False,1,0.02220347966022353,False,0.1492563348263502,625.6272563348263,625.7018845033432,0.004325024683129509,1.0000000073947175,0.339241065026484,forward,Supercritical,635.5,,1.783518410719606,0.0,1.783518410719606,1.783518410719606,1.783518410719606,0.0,0.050000000000000044,1.783518410719606
