River,Reach,Station,Distance_from_Center,X,Y,Z
ATATURK,ATATURK-T,8,-10.8,521908.24,4175079.24,945.117
ATATURK,ATATURK-T,8,-10.7,521908.339,4175079.248,945.095
ATATURK,ATATURK-T,8,-10.6,521908.439,4175079.257,945.072
ATATURK,ATATURK-T,8,-10.5,521908.539,4175079.266,945.05
ATATURK,ATATURK-T,8,-10.4,521908.638,4175079.274,945.028
ATATURK,ATATURK-T,8,-10.3,521908.738,4175079.283,945.006
ATATURK,ATATURK-T,8,-10.2,521908.837,4175079.292,944.983
ATATURK,ATATURK-T,8,-10.1,521908.937,4175079.301,944.961
ATATURK,ATATURK-T,8,-10.0,521909.037,4175079.309,944.939
ATATURK,ATATURK-T,8,-9.9,521909.136,4175079.318,944.917
ATATURK,ATATURK-T,8,-9.8,521909.236,4175079.327,944.894
ATATURK,ATATURK-T,8,-9.7,521909.336,4175079.335,944.872
ATATURK,ATATURK-T,8,-9.6,521909.435,4175079.344,944.847
ATATURK,ATATURK-T,8,-9.5,521909.535,4175079.352,944.817
ATATURK,ATATURK-T,8,-9.4,521909.635,4175079.36,944.788
ATATURK,ATATURK-T,8,-9.3,521909.734,4175079.369,944.759
ATATURK,ATATURK-T,8,-9.2,521909.834,4175079.377,944.729
ATATURK,ATATURK-T,8,-9.1,521909.934,4175079.385,944.7
ATATURK,ATATURK-T,8,-9.0,521910.033,4175079.393,944.671
ATATURK,ATATURK-T,8,-8.9,521910.133,4175079.402,944.641
ATATURK,ATATURK-T,8,-8.8,521910.232,4175079.41,944.612
ATATURK,ATATURK-T,8,-8.7,521910.332,4175079.418,944.582
ATATURK,ATATURK-T,8,-8.6,521910.432,4175079.426,944.553
ATATURK,ATATURK-T,8,-8.5,521910.531,4175079.435,944.524
ATATURK,ATATURK-T,8,-8.4,521910.631,4175079.443,944.494
ATATURK,ATATURK-T,8,-8.3,521910.731,4175079.451,944.465
ATATURK,ATATURK-T,8,-8.2,521910.83,4175079.46,944.436
ATATURK,ATATURK-T,8,-8.1,521910.93,4175079.468,944.406
ATATURK,ATATURK-T,8,-8.0,521911.03,4175079.476,944.377
ATATURK,ATATURK-T,8,-7.9,521911.129,4175079.484,944.348
ATATURK,ATATURK-T,8,-7.8,521911.229,4175079.493,944.318
ATATURK,ATATURK-T,8,-7.7,521911.329,4175079.501,944.289
ATATURK,ATATURK-T,8,-7.6,521911.428,4175079.509,944.259
ATATURK,ATATURK-T,8,-7.5,521911.528,4175079.517,944.23
ATATURK,ATATURK-T,8,-7.4,521911.628,4175079.526,944.201
ATATURK,ATATURK-T,8,-7.3,521911.727,4175079.534,944.171
ATATURK,ATATURK-T,8,-7.2,521911.827,4175079.542,944.12
ATATURK,ATATURK-T,8,-7.1,521911.927,4175079.552,944.008
ATATURK,ATATURK-T,8,-7.0,521912.026,4175079.561,943.896
ATATURK,ATATURK-T,8,-6.9,521912.126,4175079.57,943.784
ATATURK,ATATURK-T,8,-6.8,521912.225,4175079.579,943.672
ATATURK,ATATURK-T,8,-6.7,521912.325,4175079.588,943.559
ATATURK,ATATURK-T,8,-6.6,521912.424,4175079.597,943.447
ATATURK,ATATURK-T,8,-6.5,521912.524,4175079.606,943.335
ATATURK,ATATURK-T,8,-6.4,521912.624,4175079.616,943.223
ATATURK,ATATURK-T,8,-6.3,521912.723,4175079.625,943.111
ATATURK,ATATURK-T,8,-6.2,521912.823,4175079.634,942.999
ATATURK,ATATURK-T,8,-6.1,521912.922,4175079.643,942.887
ATATURK,ATATURK-T,8,-6.0,521913.022,4175079.652,942.799
ATATURK,ATATURK-T,8,-5.9,521913.122,4175079.66,942.797
ATATURK,ATATURK-T,8,-5.8,521913.221,4175079.669,942.795
ATATURK,ATATURK-T,8,-5.7,521913.321,4175079.678,942.792
ATATURK,ATATURK-T,8,-5.6,521913.421,4175079.686,942.79
ATATURK,ATATURK-T,8,-5.5,521913.52,4175079.695,942.788
ATATURK,ATATURK-T,8,-5.4,521913.62,4175079.703,942.785
ATATURK,ATATURK-T,8,-5.3,521913.719,4175079.712,942.783
ATATURK,ATATURK-T,8,-5.2,521913.819,4175079.72,942.781
ATATURK,ATATURK-T,8,-5.1,521913.919,4175079.729,942.778
ATATURK,ATATURK-T,8,-5.0,521914.018,4175079.738,942.776
ATATURK,ATATURK-T,8,-4.9,521914.118,4175079.746,942.774
ATATURK,ATATURK-T,8,-4.8,521914.218,4175079.755,942.771
ATATURK,ATATURK-T,8,-4.7,521914.317,4175079.763,942.769
ATATURK,ATATURK-T,8,-4.6,521914.417,4175079.772,942.767
ATATURK,ATATURK-T,8,-4.5,521914.516,4175079.78,942.764
ATATURK,ATATURK-T,8,-4.4,521914.616,4175079.789,942.762
ATATURK,ATATURK-T,8,-4.3,521914.716,4175079.797,942.76
ATATURK,ATATURK-T,8,-4.2,521914.815,4175079.806,942.757
ATATURK,ATATURK-T,8,-4.1,521914.915,4175079.815,942.755
ATATURK,ATATURK-T,8,-4.0,521915.015,4175079.823,942.753
ATATURK,ATATURK-T,8,-3.9,521915.114,4175079.832,942.75
ATATURK,ATATURK-T,8,-3.8,521915.214,4175079.84,942.748
ATATURK,ATATURK-T,8,-3.7,521915.314,4175079.849,942.746
ATATURK,ATATURK-T,8,-3.6,521915.413,4175079.857,942.743
ATATURK,ATATURK-T,8,-3.5,521915.513,4175079.866,942.741
ATATURK,ATATURK-T,8,-3.4,521915.612,4175079.874,942.741
ATATURK,ATATURK-T,8,-3.3,521915.712,4175079.883,942.743
ATATURK,ATATURK-T,8,-3.2,521915.812,4175079.891,942.746
ATATURK,ATATURK-T,8,-3.1,521915.911,4175079.899,942.748
ATATURK,ATATURK-T,8,-3.0,521916.011,4175079.907,942.75
ATATURK,ATATURK-T,8,-2.9,521916.111,4175079.916,942.752
ATATURK,ATATURK-T,8,-2.8,521916.21,4175079.924,942.755
ATATURK,ATATURK-T,8,-2.7,521916.31,4175079.932,942.757
ATATURK,ATATURK-T,8,-2.6,521916.41,4175079.94,942.759
ATATURK,ATATURK-T,8,-2.5,521916.509,4175079.949,942.761
ATATURK,ATATURK-T,8,-2.4,521916.609,4175079.957,942.764
ATATURK,ATATURK-T,8,-2.3,521916.709,4175079.965,942.766
ATATURK,ATATURK-T,8,-2.2,521916.808,4175079.973,942.768
ATATURK,ATATURK-T,8,-2.1,521916.908,4175079.982,942.769
ATATURK,ATATURK-T,8,-2.0,521917.008,4175079.99,942.762
ATATURK,ATATURK-T,8,-1.9,521917.107,4175079.999,942.756
ATATURK,ATATURK-T,8,-1.8,521917.207,4175080.008,942.749
ATATURK,ATATURK-T,8,-1.7,521917.307,4175080.016,942.743
ATATURK,ATATURK-T,8,-1.6,521917.406,4175080.025,939.84
ATATURK,ATATURK-T,8,-1.5,521917.506,4175080.034,939.84
ATATURK,ATATURK-T,8,-1.4,521917.605,4175080.043,939.84
ATATURK,ATATURK-T,8,-1.3,521917.705,4175080.052,939.84
ATATURK,ATATURK-T,8,-1.2,521917.805,4175080.061,939.84
ATATURK,ATATURK-T,8,-1.1,521917.904,4175080.07,939.84
ATATURK,ATATURK-T,8,-1.0,521918.004,4175080.079,939.84
ATATURK,ATATURK-T,8,-0.9,521918.103,4175080.088,939.84
ATATURK,ATATURK-T,8,-0.8,521918.203,4175080.097,939.84
ATATURK,ATATURK-T,8,-0.7,521918.303,4175080.106,939.84
ATATURK,ATATURK-T,8,-0.6,521918.402,4175080.115,939.84
ATATURK,ATATURK-T,8,-0.5,521918.502,4175080.124,939.84
ATATURK,ATATURK-T,8,-0.4,521918.601,4175080.132,939.84
ATATURK,ATATURK-T,8,-0.3,521918.701,4175080.141,939.84
ATATURK,ATATURK-T,8,-0.2,521918.801,4175080.149,939.84
ATATURK,ATATURK-T,8,-0.1,521918.9,4175080.158,939.84
ATATURK,ATATURK-T,8,0.0,521919.0,4175080.167,939.84
ATATURK,ATATURK-T,8,0.1,521919.099,4175080.175,939.84
ATATURK,ATATURK-T,8,0.2,521919.199,4175080.184,939.84
ATATURK,ATATURK-T,8,0.3,521919.299,4175080.192,939.84
ATATURK,ATATURK-T,8,0.4,521919.398,4175080.201,939.84
ATATURK,ATATURK-T,8,0.5,521919.498,4175080.21,939.84
ATATURK,ATATURK-T,8,0.6,521919.598,4175080.218,939.84
ATATURK,ATATURK-T,8,0.7,521919.697,4175080.227,939.84
ATATURK,ATATURK-T,8,0.8,521919.797,4175080.235,939.84
ATATURK,ATATURK-T,8,0.9,521919.897,4175080.244,939.84
ATATURK,ATATURK-T,8,1.0,521919.996,4175080.253,939.84
ATATURK,ATATURK-T,8,1.1,521920.096,4175080.261,939.84
ATATURK,ATATURK-T,8,1.2,521920.195,4175080.27,939.84
ATATURK,ATATURK-T,8,1.3,521920.295,4175080.278,939.84
ATATURK,ATATURK-T,8,1.4,521920.395,4175080.287,939.84
ATATURK,ATATURK-T,8,1.5,521920.494,4175080.296,939.84
ATATURK,ATATURK-T,8,1.6,521920.594,4175080.304,939.84
ATATURK,ATATURK-T,8,1.7,521920.694,4175080.313,942.833
ATATURK,ATATURK-T,8,1.8,521920.793,4175080.321,942.841
ATATURK,ATATURK-T,8,1.9,521920.893,4175080.33,942.85
ATATURK,ATATURK-T,8,2.0,521920.992,4175080.338,942.858
ATATURK,ATATURK-T,8,2.1,521921.092,4175080.347,942.837
ATATURK,ATATURK-T,8,2.2,521921.192,4175080.355,942.808
ATATURK,ATATURK-T,8,2.3,521921.291,4175080.364,942.78
ATATURK,ATATURK-T,8,2.4,521921.391,4175080.372,942.752
ATATURK,ATATURK-T,8,2.5,521921.491,4175080.381,942.724
ATATURK,ATATURK-T,8,2.6,521921.59,4175080.389,942.695
ATATURK,ATATURK-T,8,2.7,521921.69,4175080.398,942.667
ATATURK,ATATURK-T,8,2.8,521921.79,4175080.406,942.639
ATATURK,ATATURK-T,8,2.9,521921.889,4175080.415,942.61
ATATURK,ATATURK-T,8,3.0,521921.989,4175080.423,942.582
ATATURK,ATATURK-T,8,3.1,521922.089,4175080.431,942.554
ATATURK,ATATURK-T,8,3.2,521922.188,4175080.44,942.526
ATATURK,ATATURK-T,8,3.3,521922.288,4175080.448,942.497
ATATURK,ATATURK-T,8,3.4,521922.387,4175080.457,942.469
ATATURK,ATATURK-T,8,3.5,521922.487,4175080.465,942.441
ATATURK,ATATURK-T,8,3.6,521922.587,4175080.474,942.412
ATATURK,ATATURK-T,8,3.7,521922.686,4175080.482,942.384
ATATURK,ATATURK-T,8,3.8,521922.786,4175080.491,942.356
ATATURK,ATATURK-T,8,3.9,521922.886,4175080.499,942.328
ATATURK,ATATURK-T,8,4.0,521922.985,4175080.507,942.299
ATATURK,ATATURK-T,8,4.1,521923.085,4175080.516,942.271
ATATURK,ATATURK-T,8,4.2,521923.185,4175080.524,942.243
ATATURK,ATATURK-T,8,4.3,521923.284,4175080.533,942.214
ATATURK,ATATURK-T,8,4.4,521923.384,4175080.541,942.189
ATATURK,ATATURK-T,8,4.5,521923.484,4175080.55,942.183
ATATURK,ATATURK-T,8,4.6,521923.583,4175080.558,942.176
ATATURK,ATATURK-T,8,4.7,521923.683,4175080.567,942.169
ATATURK,ATATURK-T,8,4.8,521923.782,4175080.575,942.163
ATATURK,ATATURK-T,8,4.9,521923.882,4175080.584,942.156
ATATURK,ATATURK-T,8,5.0,521923.982,4175080.592,942.15
ATATURK,ATATURK-T,8,5.1,521924.081,4175080.601,942.143
ATATURK,ATATURK-T,8,5.2,521924.181,4175080.609,942.137
ATATURK,ATATURK-T,8,5.3,521924.281,4175080.618,942.13
ATATURK,ATATURK-T,8,5.4,521924.38,4175080.626,942.124
ATATURK,ATATURK-T,8,5.5,521924.48,4175080.635,942.117
ATATURK,ATATURK-T,8,5.6,521924.58,4175080.644,942.111
ATATURK,ATATURK-T,8,5.7,521924.679,4175080.652,942.104
ATATURK,ATATURK-T,8,5.8,521924.779,4175080.661,942.098
ATATURK,ATATURK-T,8,5.9,521924.878,4175080.669,942.091
ATATURK,ATATURK-T,8,6.0,521924.978,4175080.678,942.085
ATATURK,ATATURK-T,8,6.1,521925.078,4175080.686,942.078
ATATURK,ATATURK-T,8,6.2,521925.177,4175080.695,942.071
ATATURK,ATATURK-T,8,6.3,521925.277,4175080.703,942.065
ATATURK,ATATURK-T,8,6.4,521925.377,4175080.712,942.058
ATATURK,ATATURK-T,8,6.5,521925.476,4175080.72,942.052
ATATURK,ATATURK-T,8,6.6,521925.576,4175080.729,942.045
ATATURK,ATATURK-T,8,6.7,521925.675,4175080.737,942.039
ATATURK,ATATURK-T,8,6.8,521925.775,4175080.746,942.032
ATATURK,ATATURK-T,8,6.9,521925.875,4175080.754,942.026
ATATURK,ATATURK-T,8,7.0,521925.974,4175080.763,942.019
ATATURK,ATATURK-T,8,7.1,521926.074,4175080.771,942.013
ATATURK,ATATURK-T,8,7.2,521926.174,4175080.78,942.006
ATATURK,ATATURK-T,8,7.3,521926.273,4175080.789,942.0
ATATURK,ATATURK-T,8,7.4,521926.373,4175080.797,941.993
ATATURK,ATATURK-T,8,7.5,521926.473,4175080.806,941.987
ATATURK,ATATURK-T,8,7.6,521926.572,4175080.814,941.98
ATATURK,ATATURK-T,8,7.7,521926.672,4175080.823,941.973
ATATURK,ATATURK-T,8,7.8,521926.771,4175080.831,941.967
ATATURK,ATATURK-T,8,7.9,521926.871,4175080.84,941.96
ATATURK,ATATURK-T,8,8.0,521926.971,4175080.848,941.954
ATATURK,ATATURK-T,8,8.1,521927.07,4175080.857,941.947
ATATURK,ATATURK-T,8,8.2,521927.17,4175080.865,941.941
ATATURK,ATATURK-T,8,8.3,521927.27,4175080.874,941.934
ATATURK,ATATURK-T,8,8.4,521927.369,4175080.882,941.928
ATATURK,ATATURK-T,8,8.5,521927.469,4175080.891,941.921
ATATURK,ATATURK-T,8,8.6,521927.569,4175080.899,941.915
ATATURK,ATATURK-T,8,8.7,521927.668,4175080.908,941.908
ATATURK,ATATURK-T,8,8.8,521927.768,4175080.917,941.902
ATATURK,ATATURK-T,8,8.9,521927.867,4175080.925,941.895
ATATURK,ATATURK-T,8,9.0,521927.967,4175080.934,941.889
ATATURK,ATATURK-T,8,9.1,521928.067,4175080.942,941.882
ATATURK,ATATURK-T,8,9.2,521928.166,4175080.951,941.875
ATATURK,ATATURK-T,8,9.3,521928.266,4175080.959,941.869
ATATURK,ATATURK-T,8,9.4,521928.366,4175080.968,941.862
ATATURK,ATATURK-T,8,9.5,521928.465,4175080.976,941.856
ATATURK,ATATURK-T,8,9.6,521928.565,4175080.985,941.849
ATATURK,ATATURK-T,8,9.7,521928.665,4175080.993,941.843
ATATURK,ATATURK-T,8,9.8,521928.764,4175081.002,941.836
ATATURK,ATATURK-T,8,9.9,521928.864,4175081.01,941.83
ATATURK,ATATURK-T,8,10.0,521928.963,4175081.019,941.834
ATATURK,ATATURK-T,8,10.1,521929.063,4175081.028,941.838
ATATURK,ATATURK-T,8,10.2,521929.163,4175081.036,941.842
ATATURK,ATATURK-T,8,10.3,521929.262,4175081.045,941.846
ATATURK,ATATURK-T,8,10.4,521929.362,4175081.053,941.85
ATATURK,ATATURK-T,8,10.5,521929.462,4175081.062,941.855
ATATURK,ATATURK-T,8,10.6,521929.561,4175081.071,941.859
ATATURK,ATATURK-T,8,10.7,521929.661,4175081.079,941.863
ATATURK,ATATURK-T,8,10.8,521929.76,4175081.088,941.867
ATATURK,ATATURK-T,8,10.9,521929.86,4175081.097,941.871
ATATURK,ATATURK-T,8,11.0,521929.96,4175081.105,941.875
ATATURK,ATATURK-T,8,11.1,521930.059,4175081.114,941.879
ATATURK,ATATURK-T,8,11.2,521930.159,4175081.122,941.883
ATATURK,ATATURK-T,8,11.3,521930.259,4175081.131,941.887
ATATURK,ATATURK-T,8,11.4,521930.358,4175081.14,941.891
ATATURK,ATATURK-T,8,11.5,521930.458,4175081.148,941.895
ATATURK,ATATURK-T,8,11.6,521930.557,4175081.157,941.899
ATATURK,ATATURK-T,8,11.7,521930.657,4175081.166,941.903
ATATURK,ATATURK-T,8,11.8,521930.757,4175081.174,941.907
ATATURK,ATATURK-T,8,11.9,521930.856,4175081.183,941.911
ATATURK,ATATURK-T,8,12.0,521930.956,4175081.191,941.915
ATATURK,ATATURK-T,8,12.1,521931.056,4175081.2,941.919
ATATURK,ATATURK-T,8,12.2,521931.155,4175081.209,941.924
ATATURK,ATATURK-T,8,12.3,521931.255,4175081.217,941.928
ATATURK,ATATURK-T,8,12.4,521931.355,4175081.226,941.932
ATATURK,ATATURK-T,8,12.5,521931.454,4175081.235,941.936
ATATURK,ATATURK-T,8,12.6,521931.554,4175081.243,941.94
ATATURK,ATATURK-T,8,12.7,521931.653,4175081.252,941.944
ATATURK,ATATURK-T,8,12.8,521931.753,4175081.26,941.948
ATATURK,ATATURK-T,8,12.9,521931.853,4175081.269,941.952
ATATURK,ATATURK-T,8,13.0,521931.952,4175081.278,941.956
ATATURK,ATATURK-T,8,13.1,521932.052,4175081.286,941.96
ATATURK,ATATURK-T,8,13.2,521932.152,4175081.295,941.964
ATATURK,ATATURK-T,8,13.3,521932.251,4175081.304,941.968
ATATURK,ATATURK-T,8,13.4,521932.351,4175081.312,941.972
ATATURK,ATATURK-T,8,13.5,521932.45,4175081.321,941.976
ATATURK,ATATURK-T,8,13.6,521932.55,4175081.33,941.98
ATATURK,ATATURK-T,8,13.7,521932.65,4175081.338,941.984
ATATURK,ATATURK-T,8,13.8,521932.749,4175081.347,941.988
ATATURK,ATATURK-T,8,13.9,521932.849,4175081.355,941.993
ATATURK,ATATURK-T,8,14.0,521932.949,4175081.364,941.997
ATATURK,ATATURK-T,8,14.1,521933.048,4175081.373,942.001
ATATURK,ATATURK-T,8,14.2,521933.148,4175081.381,942.005
ATATURK,ATATURK-T,8,14.3,521933.247,4175081.39,942.009
ATATURK,ATATURK-T,8,14.4,521933.347,4175081.399,942.013
ATATURK,ATATURK-T,8,14.5,521933.447,4175081.407,942.017
ATATURK,ATATURK-T,8,14.6,521933.546,4175081.416,942.021
ATATURK,ATATURK-T,8,14.7,521933.646,4175081.424,942.025
ATATURK,ATATURK-T,8,14.8,521933.746,4175081.433,942.029
ATATURK,ATATURK-T,8,14.9,521933.845,4175081.442,942.033
ATATURK,ATATURK-T,8,15.0,521933.945,4175081.45,942.037
ATATURK,ATATURK-T,8,15.1,521934.044,4175081.459,942.041
ATATURK,ATATURK-T,8,15.2,521934.144,4175081.468,942.045
ATATURK,ATATURK-T,8,15.3,521934.244,4175081.476,942.049
ATATURK,ATATURK-T,8,15.4,521934.343,4175081.485,942.053
ATATURK,ATATURK-T,8,15.5,521934.443,4175081.493,942.057
ATATURK,ATATURK-T,8,15.6,521934.543,4175081.502,942.062
ATATURK,ATATURK-T,8,15.7,521934.642,4175081.511,942.066
ATATURK,ATATURK-T,8,15.8,521934.742,4175081.519,942.07
ATATURK,ATATURK-T,9,-16.7,521899.031,4175132.654,947.471
ATATURK,ATATURK-T,9,-16.6,521899.131,4175132.658,947.44
ATATURK,ATATURK-T,9,-16.5,521899.231,4175132.662,947.408
ATATURK,ATATURK-T,9,-16.4,521899.331,4175132.666,947.377
ATATURK,ATATURK-T,9,-16.3,521899.431,4175132.67,947.345
ATATURK,ATATURK-T,9,-16.2,521899.531,4175132.674,947.314
ATATURK,ATATURK-T,9,-16.1,521899.631,4175132.678,947.282
ATATURK,ATATURK-T,9,-16.0,521899.731,4175132.682,947.251
ATATURK,ATATURK-T,9,-15.9,521899.831,4175132.686,947.219
ATATURK,ATATURK-T,9,-15.8,521899.93,4175132.69,947.188
ATATURK,ATATURK-T,9,-15.7,521900.03,4175132.694,947.156
ATATURK,ATATURK-T,9,-15.6,521900.13,4175132.698,947.125
ATATURK,ATATURK-T,9,-15.5,521900.23,4175132.702,947.093
ATATURK,ATATURK-T,9,-15.4,521900.33,4175132.706,947.062
ATATURK,ATATURK-T,9,-15.3,521900.43,4175132.71,947.03
ATATURK,ATATURK-T,9,-15.2,521900.53,4175132.714,946.999
ATATURK,ATATURK-T,9,-15.1,521900.63,4175132.718,946.967
ATATURK,ATATURK-T,9,-15.0,521900.73,4175132.722,946.936
ATATURK,ATATURK-T,9,-14.9,521900.83,4175132.726,946.904
ATATURK,ATATURK-T,9,-14.8,521900.93,4175132.73,946.873
ATATURK,ATATURK-T,9,-14.7,521901.03,4175132.734,946.841
ATATURK,ATATURK-T,9,-14.6,521901.13,4175132.739,946.81
ATATURK,ATATURK-T,9,-14.5,521901.229,4175132.743,946.778
ATATURK,ATATURK-T,9,-14.4,521901.329,4175132.747,946.746
ATATURK,ATATURK-T,9,-14.3,521901.429,4175132.751,946.715
ATATURK,ATATURK-T,9,-14.2,521901.529,4175132.755,946.683
ATATURK,ATATURK-T,9,-14.1,521901.629,4175132.759,946.652
ATATURK,ATATURK-T,9,-14.0,521901.729,4175132.763,946.62
ATATURK,ATATURK-T,9,-13.9,521901.829,4175132.767,946.589
ATATURK,ATATURK-T,9,-13.8,521901.929,4175132.771,946.557
ATATURK,ATATURK-T,9,-13.7,521902.029,4175132.775,946.526
ATATURK,ATATURK-T,9,-13.6,521902.129,4175132.779,946.494
ATATURK,ATATURK-T,9,-13.5,521902.229,4175132.783,946.463
ATATURK,ATATURK-T,9,-13.4,521902.329,4175132.787,946.431
ATATURK,ATATURK-T,9,-13.3,521902.428,4175132.791,946.4
ATATURK,ATATURK-T,9,-13.2,521902.528,4175132.795,946.368
ATATURK,ATATURK-T,9,-13.1,521902.628,4175132.799,946.337
ATATURK,ATATURK-T,9,-13.0,521902.728,4175132.803,946.279
ATATURK,ATATURK-T,9,-12.9,521902.828,4175132.807,946.213
ATATURK,ATATURK-T,9,-12.8,521902.928,4175132.811,946.147
ATATURK,ATATURK-T,9,-12.7,521903.028,4175132.815,946.081
ATATURK,ATATURK-T,9,-12.6,521903.128,4175132.819,946.016
ATATURK,ATATURK-T,9,-12.5,521903.228,4175132.824,945.95
ATATURK,ATATURK-T,9,-12.4,521903.328,4175132.828,945.884
ATATURK,ATATURK-T,9,-12.3,521903.428,4175132.832,945.819
ATATURK,ATATURK-T,9,-12.2,521903.528,4175132.836,945.753
ATATURK,ATATURK-T,9,-12.1,521903.627,4175132.84,945.687
ATATURK,ATATURK-T,9,-12.0,521903.727,4175132.844,945.621
ATATURK,ATATURK-T,9,-11.9,521903.827,4175132.848,945.556
ATATURK,ATATURK-T,9,-11.8,521903.927,4175132.852,945.49
ATATURK,ATATURK-T,9,-11.7,521904.027,4175132.856,945.424
ATATURK,ATATURK-T,9,-11.6,521904.127,4175132.86,945.359
ATATURK,ATATURK-T,9,-11.5,521904.227,4175132.864,945.293
ATATURK,ATATURK-T,9,-11.4,521904.327,4175132.868,945.227
ATATURK,ATATURK-T,9,-11.3,521904.427,4175132.872,945.162
ATATURK,ATATURK-T,9,-11.2,521904.527,4175132.876,945.096
ATATURK,ATATURK-T,9,-11.1,521904.627,4175132.88,945.03
ATATURK,ATATURK-T,9,-11.0,521904.727,4175132.884,944.964
ATATURK,ATATURK-T,9,-10.9,521904.826,4175132.889,944.899
ATATURK,ATATURK-T,9,-10.8,521904.926,4175132.893,944.833
ATATURK,ATATURK-T,9,-10.7,521905.026,4175132.897,944.767
ATATURK,ATATURK-T,9,-10.6,521905.126,4175132.901,944.702
ATATURK,ATATURK-T,9,-10.5,521905.226,4175132.905,944.636
ATATURK,ATATURK-T,9,-10.4,521905.326,4175132.909,944.57
ATATURK,ATATURK-T,9,-10.3,521905.426,4175132.913,944.504
ATATURK,ATATURK-T,9,-10.2,521905.526,4175132.917,944.439
ATATURK,ATATURK-T,9,-10.1,521905.626,4175132.921,944.325
ATATURK,ATATURK-T,9,-10.0,521905.726,4175132.926,944.076
ATATURK,ATATURK-T,9,-9.9,521905.826,4175132.93,943.826
ATATURK,ATATURK-T,9,-9.8,521905.925,4175132.935,943.576
ATATURK,ATATURK-T,9,-9.7,521906.025,4175132.94,943.327
ATATURK,ATATURK-T,9,-9.6,521906.125,4175132.944,943.077
ATATURK,ATATURK-T,9,-9.5,521906.225,4175132.949,942.827
ATATURK,ATATURK-T,9,-9.4,521906.325,4175132.954,942.577
ATATURK,ATATURK-T,9,-9.3,521906.425,4175132.958,942.328
ATATURK,ATATURK-T,9,-9.2,521906.525,4175132.963,942.078
ATATURK,ATATURK-T,9,-9.1,521906.625,4175132.967,941.828
ATATURK,ATATURK-T,9,-9.0,521906.725,4175132.972,941.668
ATATURK,ATATURK-T,9,-8.9,521906.825,4175132.976,941.617
ATATURK,ATATURK-T,9,-8.8,521906.924,4175132.98,941.567
ATATURK,ATATURK-T,9,-8.7,521907.024,4175132.984,941.517
ATATURK,ATATURK-T,9,-8.6,521907.124,4175132.988,941.466
ATATURK,ATATURK-T,9,-8.5,521907.224,4175132.992,941.416
ATATURK,ATATURK-T,9,-8.4,521907.324,4175132.996,941.366
ATATURK,ATATURK-T,9,-8.3,521907.424,4175133.0,941.315
ATATURK,ATATURK-T,9,-8.2,521907.524,4175133.004,941.265
ATATURK,ATATURK-T,9,-8.1,521907.624,4175133.008,941.215
ATATURK,ATATURK-T,9,-8.0,521907.724,4175133.013,941.164
ATATURK,ATATURK-T,9,-7.9,521907.824,4175133.017,941.114
ATATURK,ATATURK-T,9,-7.8,521907.924,4175133.021,941.064
ATATURK,ATATURK-T,9,-7.7,521908.024,4175133.025,941.013
ATATURK,ATATURK-T,9,-7.6,521908.123,4175133.029,940.963
ATATURK,ATATURK-T,9,-7.5,521908.223,4175133.033,940.913
ATATURK,ATATURK-T,9,-7.4,521908.323,4175133.037,940.862
ATATURK,ATATURK-T,9,-7.3,521908.423,4175133.041,940.812
ATATURK,ATATURK-T,9,-7.2,521908.523,4175133.045,940.762
ATATURK,ATATURK-T,9,-7.1,521908.623,4175133.049,940.711
ATATURK,ATATURK-T,9,-7.0,521908.723,4175133.053,940.661
ATATURK,ATATURK-T,9,-6.9,521908.823,4175133.057,940.611
ATATURK,ATATURK-T,9,-6.8,521908.923,4175133.061,940.56
ATATURK,ATATURK-T,9,-6.7,521909.023,4175133.065,940.51
ATATURK,ATATURK-T,9,-6.6,521909.123,4175133.07,940.46
ATATURK,ATATURK-T,9,-6.5,521909.223,4175133.074,940.409
ATATURK,ATATURK-T,9,-6.4,521909.322,4175133.078,940.359
ATATURK,ATATURK-T,9,-6.3,521909.422,4175133.082,940.328
ATATURK,ATATURK-T,9,-6.2,521909.522,4175133.086,940.323
ATATURK,ATATURK-T,9,-6.1,521909.622,4175133.09,940.318
ATATURK,ATATURK-T,9,-6.0,521909.722,4175133.094,940.313
ATATURK,ATATURK-T,9,-5.9,521909.822,4175133.098,940.308
ATATURK,ATATURK-T,9,-5.8,521909.922,4175133.102,940.303
ATATURK,ATATURK-T,9,-5.7,521910.022,4175133.106,940.298
ATATURK,ATATURK-T,9,-5.6,521910.122,4175133.11,940.293
ATATURK,ATATURK-T,9,-5.5,521910.222,4175133.114,940.288
ATATURK,ATATURK-T,9,-5.4,521910.322,4175133.118,940.283
ATATURK,ATATURK-T,9,-5.3,521910.422,4175133.122,940.278
ATATURK,ATATURK-T,9,-5.2,521910.521,4175133.126,940.273
ATATURK,ATATURK-T,9,-5.1,521910.621,4175133.13,940.268
ATATURK,ATATURK-T,9,-5.0,521910.721,4175133.134,940.264
ATATURK,ATATURK-T,9,-4.9,521910.821,4175133.138,940.259
ATATURK,ATATURK-T,9,-4.8,521910.921,4175133.142,940.254
ATATURK,ATATURK-T,9,-4.7,521911.021,4175133.147,940.249
ATATURK,ATATURK-T,9,-4.6,521911.121,4175133.151,940.244
ATATURK,ATATURK-T,9,-4.5,521911.221,4175133.155,940.239
ATATURK,ATATURK-T,9,-4.4,521911.321,4175133.159,940.234
ATATURK,ATATURK-T,9,-4.3,521911.421,4175133.163,940.229
