segment,sn,chainage,easting,northing,bed_elevation,bed_width,side_slope,section_type,deflection_angle_deg,dx,q_used,lateral_inflow,y_forward,area_forward,perimeter_forward,radius_forward,velocity_forward,ws_forward,eg_forward,sf_forward,froude_forward,specific_force_forward,error_forward,done_forward,iterations_forward,local_loss_forward,fallback_forward,y_backward,area_backward,perimeter_backward,radius_backward,velocity_backward,ws_backward,eg_backward,sf_backward,froude_backward,specific_force_backward,error_backward,done_backward,iterations_backward,local_loss_backward,fallback_backward,y_final,ws_final,eg_final,sf_final,froude_final,specific_force_final,regime,spill_crest_left,spill_crest_right,spill_left,spill_right,spill_extra,spill_total,cumulative_spill,cumulative_lateral_inflow,q_after_row
drain,21,19.986314777807973,616076.484,3096595.881,631.5,5.916,0.0,Normal,9.378571291301284,0.9996849502084793,183.8393992995053,9.675937935649598,4.069095477386934,24.072768844221105,14.054190954773869,1.7128534059119331,7.63681986435215,635.5690954773869,638.541624409118,0.006402958456086054,1.2087294479969604,192.0912011287437,-0.27662135494995255,False,250,0.0668209901136648,True,32.05401809055627,189.6315710237309,70.02403618111254,2.7080925545802788,0.9694556571305272,663.5540180905563,663.6019204489223,5.602137263960791e-05,0.054670394368504925,3057.3945030130394,0.0009820568916438788,True,14,0.002685116725173943,False,32.05401809055627,663.5540180905563,663.6019204489223,5.602137263960791e-05,0.054670394368504925,3057.3945030130394,Subcritical,,,0.0,0.0,0.0,0.0,0.0,183.8393992995053,183.8393992995053
drain,22,20.95205180216541,616076.362,3096594.923,631.5,5.908,0.0,Normal,24.237329270356327,0.9657370243574377,193.51533723515487,9.675937935649598,4.069095477386934,24.040216080402008,14.04619095477387,1.711511409591899,8.04965049348753,635.5690954773869,638.8716883962097,0.0071213691960816845,1.2740708528401368,207.70106205229732,-0.5030109111382899,False,250,0.16641645207493697,True,32.04691527977014,189.333175472882,70.00183055954028,2.704688919696808,1.0220889009642786,663.5469152797701,663.6001602197026,6.237397666249672e-05,0.05764492154203972,3053.934184125193,-0.0008876803580051273,True,38,0.0022087445379448205,False,32.04691527977014,663.5469152797701,663.6001602197026,6.237397666249672e-05,0.05764492154203972,3053.934184125193,Subcritical,,,0.0,0.0,0.0,0.0,0.0,193.51533723515487,193.51533723515487
drain,23,21.951245477045767,616075.84,3096594.071,631.12,5.159,0.0,Normal,0.018912099362751178,0.999193674880356,203.19119090733832,9.67585367218344,5.073869346733668,26.176091959798992,15.306738693467334,1.7101024904129656,7.762472382026986,636.1938693467337,639.2650200848443,0.00662958690826084,1.1002615199438015,227.18848359243276,-0.46973837530549645,False,250,0.06953675248937004,True,32.4016719869103,167.16022578047023,69.96234397382061,2.389288527025629,1.2155474782271902,663.5216719869103,663.5969806348116,0.00010408022950525073,0.06817948436685382,2733.3126236711546,-0.0009113752369103167,True,38,0.0016120052964795943,False,32.4016719869103,663.5216719869103,663.5969806348116,0.00010408022950525073,0.06817948436685382,2733.3126236711546,Subcritical,,,0.0,0.0,0.0,0.0,0.0,203.19119090733832,203.19119090733832
drain,24,22.951814315321457,616075.317,3096593.218,630.74,4.853,0.0,Normal,0.04884323219397402,1.00056883827569,212.8667371609638,9.675546253625463,6.078643216080401,29.499655527638186,17.010286432160804,1.7342245026435377,7.2159058590202605,636.8186432160804,639.472531970731,0.005622858371856053,0.9344434587748859,246.2365486166185,-0.3390701966091001,False,250,0.12542860325239516,True,32.76298279084841,158.99875548398734,70.37896558169682,2.259180057135388,1.3387949893884639,663.5029827908484,663.5943371243658,0.00013604300420875522,0.0746771710962581,2633.6871955187717,-0.0009144352040948434,True,38,0.0016814625166978047,False,32.76298279084841,663.5029827908484,663.5943371243658,0.00013604300420875522,0.0746771710962581,2633.6871955187717,Subcritical,,,0.0,0.0,0.0,0.0,0.0,212.8667371609638,212.8667371609638
drain,25,23.951860813943412,616074.795,3096592.365,630.36,4.613,0.0,Normal,0.029931118881563634,1.0000464986219555,222.5419264269082,9.67518926594441,6.078643216080401,28.040781155778895,16.770286432160802,1.672051414816886,7.936366864767059,636.4386432160804,639.6489347049782,0.007141012911541297,1.0277415265817016,265.2631142459643,-0.23858538609181323,False,250,0.05580041945171545,True,33.12347251241023,152.79857869974842,70.85994502482046,2.1563462778051394,1.456439767441859,663.4834725124102,663.5915875377001,0.0001713205937021466,0.08079604362060905,2563.6494051489753,-0.0009104178802772367,True,38,0.002008500063525139,False,33.12347251241023,663.4834725124102,663.5915875377001,0.0001713205937021466,0.08079604362060905,2563.6494051489753,Subcritical,,,0.0,0.0,0.0,0.0,0.0,222.5419264269082,222.5419264269082
drain,26,24.95105448922083,616074.273,3096591.513,629.98,4.374,0.0,Normal,0.018912132933564862,0.999193675277418,232.2166943368875,9.674767909979328,6.078643216080401,26.587985427135674,16.5312864321608,1.6083434000278443,8.73389580317309,636.0586432160804,639.9465604383375,0.009108079707862494,1.1310197170455638,287.5532115175151,-0.37362884999470225,False,250,0.06788512134817948,True,33.48031506551899,146.44289809658002,71.33463013103797,2.0529005032699,1.5857149602689447,663.460315065519,663.5884746952448,0.00021684141381606044,0.08749754175874631,2489.0133188826644,-0.000904514877447582,True,38,0.002441643001285302,False,33.48031506551899,663.460315065519,663.5884746952448,0.00021684141381606044,0.08749754175874631,2489.0133188826644,Subcritical,,,0.0,0.0,0.0,0.0,0.0,232.2166943368875,232.2166943368875
drain,27,25.951623327160387,616073.75,3096590.66,629.6,4.134,0.0,Normal,0.04884326574102715,1.0005688379395572,241.89097315833396,9.674278821446435,7.0834170854271346,29.282846231155776,18.30083417085427,1.6000825950213435,8.26050074671265,636.6834170854272,640.1612903059389,0.008203617435983223,0.9909470834189598,307.39536010725146,-0.34672033809533787,False,250,0.12332969814705554,True,33.832429705622474,139.86326440304333,71.79885941124495,1.9479872737524062,1.7294818206250202,663.4324297056226,663.5848816611716,0.0002766302698103604,0.0949324968501795,2408.6018869928635,-0.0008965375589014002,True,38,0.0029883653181872385,False,33.832429705622474,663.4324297056226,663.5848816611716,0.0002766302698103604,0.0949324968501795,2408.6018869928635,Subcritical,,,0.0,0.0,0.0,0.0,0.0,241.89097315833396,241.89097315833396
drain,28,26.951669826179536,616073.228,3096589.807,629.22,3.894,0.0,Normal,0.07880040887900464,1.0000464990191489,251.56502384097143,9.67405068263746,8.0,31.152,19.894,1.5658992661103852,8.075405233724045,637.22,640.5437599229796,0.00806911813915865,0.9115590933915769,331.69153824131445,-0.4372971154740526,False,250,0.04669075231268154,True,34.17858397724563,133.09140600739448,72.25116795449127,1.8420658070361515,1.8901673022147998,663.3985839772456,663.5806804313925,0.00035599411784856494,0.10322590746029216,2322.908844659454,-0.0009502175529405577,True,38,0.0015238976960540059,False,34.17858397724563,663.3985839772456,663.5806804313925,0.00035599411784856494,0.10322590746029216,2322.908844659454,Subcritical,,,0.0,0.0,0.0,0.0,0.0,251.56502384097143,251.56502384097143
drain,29,27.951386285967303,616072.705,3096588.955,628.84,3.714,0.0,Normal,0.41287428304480045,0.9997164597877664,251.56502384097143,0.0,7.843377653509378,29.13030460513383,19.400755307018756,1.5015036344793826,8.635852842974955,636.6833776535094,640.4844966303452,0.009759430317971173,0.9845078113508766,335.6954973610777,1.2153122952440754e-10,True,250,0.05035154583951344,True,34.54183839909552,128.28838781424076,72.79767679819103,1.7622593667361186,1.9609337066830475,663.3818383990955,663.5778251983822,0.0004064575902762448,0.10652601575441062,2265.944041206736,-0.0009913986198171187,True,38,0.006505176279230161,False,34.54183839909552,663.3818383990955,663.5778251983822,0.0004064575902762448,0.10652601575441062,2265.944041206736,Subcritical,,,0.0,0.0,0.0,0.0,0.0,251.56502384097143,251.56502384097143
drain,30,28.95139878600969,616072.188,3096588.099,628.46,3.823,0.0,Normal,6.051620144955848,1.0000125000423878,251.56502384097143,0.0,8.87541088711953,33.93069582145797,21.57382177423906,1.5727716756228163,7.414083847991124,637.3354108871196,640.1370744602614,0.00676202230523918,0.7945637648222704,340.6992225393241,0.0009865057820661605,True,76,0.3381748347308476,False,34.92905271366482,133.5337685243406,73.68110542732963,1.8123203737224407,1.8839056713591968,663.3890527136648,663.5699446901469,0.000361399484057224,0.10177268820514526,2380.414394551454,-0.0009899750466502155,True,38,0.003975509164279959,False,34.92905271366482,663.3890527136648,663.5699446901469,0.000361399484057224,0.10177268820514526,2380.414394551454,Subcritical,,,0.0,0.0,0.0,0.0,0.0,251.56502384097143,251.56502384097143
drain,31,29.951704739168502,616071.764,3096587.193,628.08,3.927,0.0,Normal,0.051900207270250576,1.0003059531588114,251.56502384097143,0.0,9.630942407243777,37.820710833246316,23.188884814487555,1.6309844624187075,6.651514958302504,637.7109424072438,639.9659195346914,0.005185101122156325,0.6843080918427007,352.69421966356845,0.0009312576510183135,True,61,0.16424827857518368,False,35.31694416130563,138.6896397214472,74.56088832261126,1.8600856674529227,1.8138703391704678,663.3969441613057,663.5646365979684,0.0003236068712894897,0.09744962587566425,2495.561538146499,-0.0009846646640880863,True,38,0.0035920590179747036,False,35.31694416130563,663.3969441613057,663.5646365979684,0.0003236068712894897,0.09744962587566425,2495.561538146499,Subcritical,,,0.0,0.0,0.0,0.0,0.0,251.56502384097143,251.56502384097143
